index,error
0,6.684225147320392
1,6.74372390608033
2,6.692886994673277
3,6.684225147320392
4,6.684225147320392
5,6.687758151801031
6,6.684225147320392
7,6.684225147320392
8,6.685253996007988
9,6.684225147320392
10,6.718033386617201
11,6.684225147320392
12,6.755761870575494
13,6.6930581024935165
14,6.684225147320392
15,6.684225147320392
16,6.6852012062109765
17,6.684225147320392
18,6.684225147320392
19,6.684384774502922
20,6.684225147320392
21,6.694580573626736
22,6.684225147320392
23,6.736758279898565
24,6.693454682021146
25,6.684225147320392
26,6.684225147320392
27,6.684790268239512
28,6.684225147320392
29,6.684225147320392
30,6.684294115658105
31,6.684225147320392
32,6.690680664929838
33,6.684225147320392
34,6.734532532742025
35,6.694250548574718
36,6.684224088496862
37,6.684228185504502
38,6.6844393639119275
39,6.684224088496862
40,6.6842261715723
41,6.684372365997753
42,6.684225147320392
43,6.68934286242446
44,6.684219030212374
45,6.711303462821765
46,6.6953863341614035
47,6.684326356672846
48,6.684344960813375
49,6.684339114038448
50,6.683932277589275
51,6.684308220779153
52,6.6842996843233635
53,6.684091773668433
54,6.687699184983998
55,6.682012666961622
56,6.718568189507077
57,6.695959983792739
58,6.684227693277203
59,6.684342477548894
60,6.684334508845083
61,6.684033180999986
62,6.684223410048409
63,6.684228696779289
64,6.684224290674633
65,6.687332338030118
66,6.682096281087844
67,6.912149160065407
68,6.6910579397741925
69,6.682524444567216
70,6.684482563564913
71,6.685521901785176
72,6.684093285014762
73,6.687694692329956
74,6.684326505013537
75,6.680706113049734
76,6.692844768595351
77,6.666613394918642
78,6.686882065571032
79,6.695834564361531
80,6.682282305086437
81,6.685795561684473
82,6.684500421450663
83,6.684221796847115
84,6.686249240727788
85,6.684288308119514
86,6.681663398902337
87,6.687177380362009
88,6.679616063769064
89,6.681221405804784
90,6.693517061959775
91,6.684221834517354
92,6.68565231201521
93,6.684646752119014
94,6.683094479590455
95,6.684342962873468
96,6.6842284708092645
97,6.68411073539995
98,6.690952257485017
